study_name,participant_id,qualtrics_code,aoa,full_question,group,lemma
sp_pilot,sp_pilot_57,x106_lemma_aoa,1,see_1 - When did you learn the word [[Field-2]]?,see_1,see
sp_pilot,sp_pilot_57,x216_lemma_aoa,2,spoon_1 - When did you learn the word [[Field-2]]?,spoon_1,spoon
sp_pilot,sp_pilot_57,x247_lemma_aoa,2,animal_1 - When did you learn the word [[Field-2]]?,animal_1,animal
sp_pilot,sp_pilot_57,x299_lemma_aoa,3,catch_4 - When did you learn the word [[Field-2]]?,catch_4,catch
sp_pilot,sp_pilot_57,x344_lemma_aoa,1,water_1 - When did you learn the word [[Field-2]]?,water_1,water
sp_pilot,sp_pilot_57,x379_lemma_aoa,1,dog_2 - When did you learn the word [[Field-2]]?,dog_2,dog
sp_pilot,sp_pilot_57,x381_lemma_aoa,2,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
sp_pilot,sp_pilot_57,x444_lemma_aoa,2,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
sp_pilot,sp_pilot_57,x450_lemma_aoa,1,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
sp_pilot,sp_pilot_57,x459_lemma_aoa,2,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
sp_pilot,sp_pilot_57,x461_lemma_aoa,2,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
sp_pilot,sp_pilot_57,x472_lemma_aoa,3,tired_1 - When did you learn the word [[Field-2]]?,tired_1,tired
sp_pilot,sp_pilot_57,x479_lemma_aoa,3,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
sp_pilot,sp_pilot_57,x485_lemma_aoa,2,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
sp_pilot,sp_pilot_57,x492_lemma_aoa,2,mouse_1 - When did you learn the word [[Field-2]]?,mouse_1,mouse
sp_pilot,sp_pilot_57,x493_lemma_aoa,2,wet_1 - When did you learn the word [[Field-2]]?,wet_1,wet
sp_pilot,sp_pilot_57,x494_lemma_aoa,2,dirty_1 - When did you learn the word [[Field-2]]?,dirty_1,dirty
sp_pilot,sp_pilot_57,x514_lemma_aoa,1,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
sp_pilot,sp_pilot_57,x539_lemma_aoa,4,money_1 - When did you learn the word [[Field-2]]?,money_1,money
sp_pilot,sp_pilot_57,x554_lemma_aoa,3,squirrel_1 - When did you learn the word [[Field-2]]?,squirrel_1,squirrel
sp_pilot,sp_pilot_57,x572_lemma_aoa,3,awake_1 - When did you learn the word [[Field-2]]?,awake_1,awake
sp_pilot,sp_pilot_57,x574_lemma_aoa,1,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
sp_pilot,sp_pilot_57,x578_lemma_aoa,3,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
sp_pilot,sp_pilot_57,x580_lemma_aoa,2,break_3 - When did you learn the word [[Field-2]]?,break_3,break
sp_pilot,sp_pilot_57,x582_lemma_aoa,2,break_8 - When did you learn the word [[Field-2]]?,break_8,break
sp_pilot,sp_pilot_57,x586_lemma_aoa,2,read_1 - When did you learn the word [[Field-2]]?,read_1,read
sp_pilot,sp_pilot_57,x590_lemma_aoa,2,head_7 - When did you learn the word [[Field-2]]?,head_7,head
sp_pilot,sp_pilot_57,x598_lemma_aoa,2,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
sp_pilot,sp_pilot_57,x662_lemma_aoa,2,drink_1 - When did you learn the word [[Field-2]]?,drink_1,drink
sp_pilot,sp_pilot_57,x703_lemma_aoa,2,pull_3 - When did you learn the word [[Field-2]]?,pull_3,pull
sp_pilot,sp_pilot_57,x712_lemma_aoa,2,lollipop_1 - When did you learn the word [[Field-2]]?,lollipop_1,lollipop
sp_pilot,sp_pilot_57,x723_lemma_aoa,2,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
sp_pilot,sp_pilot_57,x760_lemma_aoa,2,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp_pilot,sp_pilot_57,x761_lemma_aoa,1,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp_pilot,sp_pilot_57,x762_lemma_aoa,3,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp_pilot,sp_pilot_57,x763_lemma_aoa,2,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp_pilot,sp_pilot_57,x764_lemma_aoa,1,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp_pilot,sp_pilot_57,x765_lemma_aoa,2,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp_pilot,sp_pilot_57,x766_lemma_aoa,3,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp_pilot,sp_pilot_59,x72_lemma_aoa,3,cat_1 - When did you learn the word [[Field-2]]?,cat_1,cat
sp_pilot,sp_pilot_59,x106_lemma_aoa,3,see_1 - When did you learn the word [[Field-2]]?,see_1,see
sp_pilot,sp_pilot_59,x216_lemma_aoa,3,spoon_1 - When did you learn the word [[Field-2]]?,spoon_1,spoon
sp_pilot,sp_pilot_59,x247_lemma_aoa,3,animal_1 - When did you learn the word [[Field-2]]?,animal_1,animal
sp_pilot,sp_pilot_59,x299_lemma_aoa,4,catch_4 - When did you learn the word [[Field-2]]?,catch_4,catch
sp_pilot,sp_pilot_59,x344_lemma_aoa,3,water_1 - When did you learn the word [[Field-2]]?,water_1,water
sp_pilot,sp_pilot_59,x379_lemma_aoa,3,dog_2 - When did you learn the word [[Field-2]]?,dog_2,dog
sp_pilot,sp_pilot_59,x381_lemma_aoa,3,dirty_2 - When did you learn the word [[Field-2]]?,dirty_2,dirty
sp_pilot,sp_pilot_59,x444_lemma_aoa,3,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
sp_pilot,sp_pilot_59,x450_lemma_aoa,4,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
sp_pilot,sp_pilot_59,x459_lemma_aoa,5,shower_2 - When did you learn the word [[Field-2]]?,shower_2,shower
sp_pilot,sp_pilot_59,x461_lemma_aoa,3,fork_1 - When did you learn the word [[Field-2]]?,fork_1,fork
sp_pilot,sp_pilot_59,x472_lemma_aoa,3,tired_1 - When did you learn the word [[Field-2]]?,tired_1,tired
sp_pilot,sp_pilot_59,x479_lemma_aoa,4,lamp_1 - When did you learn the word [[Field-2]]?,lamp_1,lamp
sp_pilot,sp_pilot_59,x485_lemma_aoa,3,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
sp_pilot,sp_pilot_59,x492_lemma_aoa,6,mouse_1 - When did you learn the word [[Field-2]]?,mouse_1,mouse
sp_pilot,sp_pilot_59,x493_lemma_aoa,3,wet_1 - When did you learn the word [[Field-2]]?,wet_1,wet
sp_pilot,sp_pilot_59,x494_lemma_aoa,3,dirty_1 - When did you learn the word [[Field-2]]?,dirty_1,dirty
sp_pilot,sp_pilot_59,x514_lemma_aoa,2,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
sp_pilot,sp_pilot_59,x539_lemma_aoa,4,money_1 - When did you learn the word [[Field-2]]?,money_1,money
sp_pilot,sp_pilot_59,x554_lemma_aoa,5,squirrel_1 - When did you learn the word [[Field-2]]?,squirrel_1,squirrel
sp_pilot,sp_pilot_59,x572_lemma_aoa,4,awake_1 - When did you learn the word [[Field-2]]?,awake_1,awake
sp_pilot,sp_pilot_59,x574_lemma_aoa,3,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
sp_pilot,sp_pilot_59,x578_lemma_aoa,5,helicopter_1 - When did you learn the word [[Field-2]]?,helicopter_1,helicopter
sp_pilot,sp_pilot_59,x580_lemma_aoa,3,break_3 - When did you learn the word [[Field-2]]?,break_3,break
sp_pilot,sp_pilot_59,x582_lemma_aoa,4,break_8 - When did you learn the word [[Field-2]]?,break_8,break
sp_pilot,sp_pilot_59,x586_lemma_aoa,4,read_1 - When did you learn the word [[Field-2]]?,read_1,read
sp_pilot,sp_pilot_59,x590_lemma_aoa,3,head_7 - When did you learn the word [[Field-2]]?,head_7,head
sp_pilot,sp_pilot_59,x598_lemma_aoa,4,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
sp_pilot,sp_pilot_59,x662_lemma_aoa,3,drink_1 - When did you learn the word [[Field-2]]?,drink_1,drink
sp_pilot,sp_pilot_59,x703_lemma_aoa,4,pull_3 - When did you learn the word [[Field-2]]?,pull_3,pull
sp_pilot,sp_pilot_59,x712_lemma_aoa,3,lollipop_1 - When did you learn the word [[Field-2]]?,lollipop_1,lollipop
sp_pilot,sp_pilot_59,x723_lemma_aoa,3,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
sp_pilot,sp_pilot_59,x760_lemma_aoa,5,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp_pilot,sp_pilot_59,x761_lemma_aoa,3,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp_pilot,sp_pilot_59,x762_lemma_aoa,4,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp_pilot,sp_pilot_59,x763_lemma_aoa,3,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp_pilot,sp_pilot_59,x764_lemma_aoa,4,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp_pilot,sp_pilot_59,x765_lemma_aoa,4,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp_pilot,sp_pilot_59,x766_lemma_aoa,5,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_0,x13_lemma_aoa,6,coffee_1 - When did you learn the word [[Field-2]]?,coffee_1,coffee
sp,sp_0,x62_lemma_aoa,4,box_1 - When did you learn the word [[Field-2]]?,box_1,box
sp,sp_0,x81_lemma_aoa,4,spill_2 - When did you learn the word [[Field-2]]?,spill_2,spill
sp,sp_0,x174_lemma_aoa,4,carry_7 - When did you learn the word [[Field-2]]?,carry_7,carry
sp,sp_0,x190_lemma_aoa,3,good_1 - When did you learn the word [[Field-2]]?,good_1,good
sp,sp_0,x207_lemma_aoa,6,ice_1 - When did you learn the word [[Field-2]]?,ice_1,ice
sp,sp_0,x234_lemma_aoa,4,cookie_1 - When did you learn the word [[Field-2]]?,cookie_1,cookie
sp,sp_0,x242_lemma_aoa,4,pencil_1 - When did you learn the word [[Field-2]]?,pencil_1,pencil
sp,sp_0,x246_lemma_aoa,5,work_3 - When did you learn the word [[Field-2]]?,work_3,work
sp,sp_0,x261_lemma_aoa,4,popcorn_1 - When did you learn the word [[Field-2]]?,popcorn_1,popcorn
sp,sp_0,x298_lemma_aoa,4,show_3 - When did you learn the word [[Field-2]]?,show_3,show
sp,sp_0,x316_lemma_aoa,5,zebra_1 - When did you learn the word [[Field-2]]?,zebra_1,zebra
sp,sp_0,x331_lemma_aoa,4,knee_1 - When did you learn the word [[Field-2]]?,knee_1,knee
sp,sp_0,x339_lemma_aoa,5,coat_1 - When did you learn the word [[Field-2]]?,coat_1,coat
sp,sp_0,x396_lemma_aoa,4,bathroom_1 - When did you learn the word [[Field-2]]?,bathroom_1,bathroom
sp,sp_0,x397_lemma_aoa,3,play_3 - When did you learn the word [[Field-2]]?,play_3,play
sp,sp_0,x401_lemma_aoa,6,garage_1 - When did you learn the word [[Field-2]]?,garage_1,garage
sp,sp_0,x425_lemma_aoa,6,pretzel_1 - When did you learn the word [[Field-2]]?,pretzel_1,pretzel
sp,sp_0,x440_lemma_aoa,4,hurry_1 - When did you learn the word [[Field-2]]?,hurry_1,hurry
sp,sp_0,x485_lemma_aoa,4,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
sp,sp_0,x518_lemma_aoa,5,clean_3 - When did you learn the word [[Field-2]]?,clean_3,clean
sp,sp_0,x530_lemma_aoa,5,soda_1 - When did you learn the word [[Field-2]]?,soda_1,soda
sp,sp_0,x535_lemma_aoa,3,ball_2 - When did you learn the word [[Field-2]]?,ball_2,ball
sp,sp_0,x582_lemma_aoa,3,break_8 - When did you learn the word [[Field-2]]?,break_8,break
sp,sp_0,x587_lemma_aoa,4,ride_2 - When did you learn the word [[Field-2]]?,ride_2,ride
sp,sp_0,x598_lemma_aoa,5,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
sp,sp_0,x614_lemma_aoa,4,push_1 - When did you learn the word [[Field-2]]?,push_1,push
sp,sp_0,x633_lemma_aoa,7,gloves_1 - When did you learn the word [[Field-2]]?,gloves_1,gloves
sp,sp_0,x639_lemma_aoa,5,work_6 - When did you learn the word [[Field-2]]?,work_6,work
sp,sp_0,x646_lemma_aoa,5,careful_1 - When did you learn the word [[Field-2]]?,careful_1,careful
sp,sp_0,x648_lemma_aoa,4,pen_1 - When did you learn the word [[Field-2]]?,pen_1,pen
sp,sp_0,x710_lemma_aoa,3,hot_1 - When did you learn the word [[Field-2]]?,hot_1,hot
sp,sp_0,x752_lemma_aoa,4,pig_1 - When did you learn the word [[Field-2]]?,pig_1,pig
sp,sp_0,x760_lemma_aoa,5,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_0,x761_lemma_aoa,3,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_0,x762_lemma_aoa,6,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_0,x763_lemma_aoa,5,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_0,x764_lemma_aoa,4,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_0,x765_lemma_aoa,4,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_0,x766_lemma_aoa,4,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_1,x27_lemma_aoa,3,scissors_1 - When did you learn the word [[Field-2]]?,scissors_1,scissors
sp,sp_1,x33_lemma_aoa,2,good_3 - When did you learn the word [[Field-2]]?,good_3,good
sp,sp_1,x38_lemma_aoa,6,raisin_1 - When did you learn the word [[Field-2]]?,raisin_1,raisin
sp,sp_1,x46_lemma_aoa,3,high_2 - When did you learn the word [[Field-2]]?,high_2,high
sp,sp_1,x80_lemma_aoa,4,clock_1 - When did you learn the word [[Field-2]]?,clock_1,clock
sp,sp_1,x109_lemma_aoa,4,old_1 - When did you learn the word [[Field-2]]?,old_1,old
sp,sp_1,x120_lemma_aoa,2,ball_1 - When did you learn the word [[Field-2]]?,ball_1,ball
sp,sp_1,x121_lemma_aoa,4,new_1 - When did you learn the word [[Field-2]]?,new_1,new
sp,sp_1,x127_lemma_aoa,3,sticky_1 - When did you learn the word [[Field-2]]?,sticky_1,sticky
sp,sp_1,x147_lemma_aoa,4,close_1 - When did you learn the word [[Field-2]]?,close_1,close
sp,sp_1,x150_lemma_aoa,3,pasta_1 - When did you learn the word [[Field-2]]?,pasta_1,pasta
sp,sp_1,x157_lemma_aoa,5,napkin_1 - When did you learn the word [[Field-2]]?,napkin_1,napkin
sp,sp_1,x165_lemma_aoa,3,game_1 - When did you learn the word [[Field-2]]?,game_1,game
sp,sp_1,x166_lemma_aoa,4,salt_1 - When did you learn the word [[Field-2]]?,salt_1,salt
sp,sp_1,x176_lemma_aoa,2,play_4 - When did you learn the word [[Field-2]]?,play_4,play
sp,sp_1,x194_lemma_aoa,4,cold_3 - When did you learn the word [[Field-2]]?,cold_3,cold
sp,sp_1,x257_lemma_aoa,3,say_2 - When did you learn the word [[Field-2]]?,say_2,say
sp,sp_1,x348_lemma_aoa,5,dry_4 - When did you learn the word [[Field-2]]?,dry_4,dry
sp,sp_1,x377_lemma_aoa,5,trash_1 - When did you learn the word [[Field-2]]?,trash_1,trash
sp,sp_1,x398_lemma_aoa,4,soft_3 - When did you learn the word [[Field-2]]?,soft_3,soft
sp,sp_1,x420_lemma_aoa,6,butter_1 - When did you learn the word [[Field-2]]?,butter_1,butter
sp,sp_1,x443_lemma_aoa,2,yellow_2 - When did you learn the word [[Field-2]]?,yellow_2,yellow
sp,sp_1,x450_lemma_aoa,2,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
sp,sp_1,x499_lemma_aoa,2,good_5 - When did you learn the word [[Field-2]]?,good_5,good
sp,sp_1,x533_lemma_aoa,4,sweep_2 - When did you learn the word [[Field-2]]?,sweep_2,sweep
sp,sp_1,x580_lemma_aoa,3,break_3 - When did you learn the word [[Field-2]]?,break_3,break
sp,sp_1,x583_lemma_aoa,3,butterfly_1 - When did you learn the word [[Field-2]]?,butterfly_1,butterfly
sp,sp_1,x584_lemma_aoa,3,close_2 - When did you learn the word [[Field-2]]?,close_2,close
sp,sp_1,x610_lemma_aoa,3,draw_5 - When did you learn the word [[Field-2]]?,draw_5,draw
sp,sp_1,x637_lemma_aoa,4,train_1 - When did you learn the word [[Field-2]]?,train_1,train
sp,sp_1,x668_lemma_aoa,2,bad_3 - When did you learn the word [[Field-2]]?,bad_3,bad
sp,sp_1,x724_lemma_aoa,5,glass_2 - When did you learn the word [[Field-2]]?,glass_2,glass
sp,sp_1,x746_lemma_aoa,4,telephone_1 - When did you learn the word [[Field-2]]?,telephone_1,telephone
sp,sp_1,x760_lemma_aoa,4,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_1,x761_lemma_aoa,2,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_1,x762_lemma_aoa,4,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_1,x763_lemma_aoa,3,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_1,x764_lemma_aoa,3,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_1,x765_lemma_aoa,2,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_1,x766_lemma_aoa,3,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_2,x10_lemma_aoa,4,fast_1 - When did you learn the word [[Field-2]]?,fast_1,fast
sp,sp_2,x14_lemma_aoa,6,basket_1 - When did you learn the word [[Field-2]]?,basket_1,basket
sp,sp_2,x30_lemma_aoa,9,belt_2 - When did you learn the word [[Field-2]]?,belt_2,belt
sp,sp_2,x32_lemma_aoa,5,bite_1 - When did you learn the word [[Field-2]]?,bite_1,bite
sp,sp_2,x66_lemma_aoa,8,block_3 - When did you learn the word [[Field-2]]?,block_3,block
sp,sp_2,x73_lemma_aoa,6,bed_2 - When did you learn the word [[Field-2]]?,bed_2,bed
sp,sp_2,x79_lemma_aoa,6,muffin_1 - When did you learn the word [[Field-2]]?,muffin_1,muffin
sp,sp_2,x102_lemma_aoa,6,hair_1 - When did you learn the word [[Field-2]]?,hair_1,hair
sp,sp_2,x169_lemma_aoa,5,say_3 - When did you learn the word [[Field-2]]?,say_3,say
sp,sp_2,x184_lemma_aoa,8,applesauce_1 - When did you learn the word [[Field-2]]?,applesauce_1,applesauce
sp,sp_2,x191_lemma_aoa,6,bicycle_1 - When did you learn the word [[Field-2]]?,bicycle_1,bicycle
sp,sp_2,x195_lemma_aoa,5,juice_1 - When did you learn the word [[Field-2]]?,juice_1,juice
sp,sp_2,x221_lemma_aoa,5,black_3 - When did you learn the word [[Field-2]]?,black_3,black
sp,sp_2,x249_lemma_aoa,5,blue_2 - When did you learn the word [[Field-2]]?,blue_2,blue
sp,sp_2,x266_lemma_aoa,7,throw_2 - When did you learn the word [[Field-2]]?,throw_2,throw
sp,sp_2,x279_lemma_aoa,6,soap_1 - When did you learn the word [[Field-2]]?,soap_1,soap
sp,sp_2,x295_lemma_aoa,6,have_4 - When did you learn the word [[Field-2]]?,have_4,have
sp,sp_2,x304_lemma_aoa,4,tissue_1 - When did you learn the word [[Field-2]]?,tissue_1,tissue
sp,sp_2,x345_lemma_aoa,5,cheerios_1 - When did you learn the word [[Field-2]]?,cheerios_1,cheerios
sp,sp_2,x390_lemma_aoa,6,dry_2 - When did you learn the word [[Field-2]]?,dry_2,dry
sp,sp_2,x406_lemma_aoa,6,fall_4 - When did you learn the word [[Field-2]]?,fall_4,fall
sp,sp_2,x410_lemma_aoa,6,have_3 - When did you learn the word [[Field-2]]?,have_3,have
sp,sp_2,x432_lemma_aoa,5,lips_1 - When did you learn the word [[Field-2]]?,lips_1,lips
sp,sp_2,x457_lemma_aoa,5,bring_1 - When did you learn the word [[Field-2]]?,bring_1,bring
sp,sp_2,x468_lemma_aoa,6,make_9 - When did you learn the word [[Field-2]]?,make_9,make
sp,sp_2,x475_lemma_aoa,6,have_2 - When did you learn the word [[Field-2]]?,have_2,have
sp,sp_2,x486_lemma_aoa,6,sweater_1 - When did you learn the word [[Field-2]]?,sweater_1,sweater
sp,sp_2,x507_lemma_aoa,6,crib_1 - When did you learn the word [[Field-2]]?,crib_1,crib
sp,sp_2,x531_lemma_aoa,4,room_1 - When did you learn the word [[Field-2]]?,room_1,room
sp,sp_2,x591_lemma_aoa,5,toast_1 - When did you learn the word [[Field-2]]?,toast_1,toast
sp,sp_2,x595_lemma_aoa,8,fix_3 - When did you learn the word [[Field-2]]?,fix_3,fix
sp,sp_2,x641_lemma_aoa,6,feed_1 - When did you learn the word [[Field-2]]?,feed_1,feed
sp,sp_2,x736_lemma_aoa,6,give_6 - When did you learn the word [[Field-2]]?,give_6,give
sp,sp_2,x760_lemma_aoa,9,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_2,x761_lemma_aoa,4,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_2,x762_lemma_aoa,7,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_2,x763_lemma_aoa,6,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_2,x764_lemma_aoa,5,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_2,x765_lemma_aoa,5,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_2,x766_lemma_aoa,7,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_3,x8_lemma_aoa,5,long_1 - When did you learn the word [[Field-2]]?,long_1,long
sp,sp_3,x29_lemma_aoa,4,chicken_1 - When did you learn the word [[Field-2]]?,chicken_1,chicken
sp,sp_3,x31_lemma_aoa,4,help_2 - When did you learn the word [[Field-2]]?,help_2,help
sp,sp_3,x39_lemma_aoa,5,stuck_1 - When did you learn the word [[Field-2]]?,stuck_1,stuck
sp,sp_3,x67_lemma_aoa,4,sheep_1 - When did you learn the word [[Field-2]]?,sheep_1,sheep
sp,sp_3,x77_lemma_aoa,3,chips_1 - When did you learn the word [[Field-2]]?,chips_1,chips
sp,sp_3,x108_lemma_aoa,2,sofa_1 - When did you learn the word [[Field-2]]?,sofa_1,sofa
sp,sp_3,x132_lemma_aoa,5,broken_2 - When did you learn the word [[Field-2]]?,broken_2,broken
sp,sp_3,x161_lemma_aoa,5,paper_2 - When did you learn the word [[Field-2]]?,paper_2,paper
sp,sp_3,x179_lemma_aoa,3,orange_1 - When did you learn the word [[Field-2]]?,orange_1,orange
sp,sp_3,x188_lemma_aoa,4,white_2 - When did you learn the word [[Field-2]]?,white_2,white
sp,sp_3,x201_lemma_aoa,6,dump_1 - When did you learn the word [[Field-2]]?,dump_1,dump
sp,sp_3,x213_lemma_aoa,4,run_7 - When did you learn the word [[Field-2]]?,run_7,run
sp,sp_3,x254_lemma_aoa,4,take_6 - When did you learn the word [[Field-2]]?,take_6,take
sp,sp_3,x296_lemma_aoa,5,shovel_1 - When did you learn the word [[Field-2]]?,shovel_1,shovel
sp,sp_3,x300_lemma_aoa,4,take_3 - When did you learn the word [[Field-2]]?,take_3,take
sp,sp_3,x388_lemma_aoa,5,break_9 - When did you learn the word [[Field-2]]?,break_9,break
sp,sp_3,x419_lemma_aoa,4,put_2 - When did you learn the word [[Field-2]]?,put_2,put
sp,sp_3,x424_lemma_aoa,4,bathtub_1 - When did you learn the word [[Field-2]]?,bathtub_1,bathtub
sp,sp_3,x452_lemma_aoa,5,find_1 - When did you learn the word [[Field-2]]?,find_1,find
sp,sp_3,x489_lemma_aoa,4,knock_2 - When did you learn the word [[Field-2]]?,knock_2,knock
sp,sp_3,x495_lemma_aoa,6,fit_1 - When did you learn the word [[Field-2]]?,fit_1,fit
sp,sp_3,x551_lemma_aoa,4,close_4 - When did you learn the word [[Field-2]]?,close_4,close
sp,sp_3,x558_lemma_aoa,3,stop_2 - When did you learn the word [[Field-2]]?,stop_2,stop
sp,sp_3,x574_lemma_aoa,5,potty_1 - When did you learn the word [[Field-2]]?,potty_1,potty
sp,sp_3,x599_lemma_aoa,3,cup_1 - When did you learn the word [[Field-2]]?,cup_1,cup
